store,category,product_id,product_name,canonical_product_name,price,old_price,currency,unit_price,price_per_kg,price_per_piece,loyalty_required,loyalty_program,loyalty_price,discount_label,date_range,url,image_url,scraped_at
Albert,Ovoce a zelenina,2,Banány 1 kg,banany,24.9,44.46,Kč,"24,90 Kč / 1 kg",24.9,,False,,,-44% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=14&map=210925839,https://img.kupi.cz/kupi/thumbs/banany_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,2,Banány 1 kg,banany,24.9,44.46,Kč,"24,90 Kč / 1 kg",24.9,,False,,,-44% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=12&map=210617592,https://img.kupi.cz/kupi/thumbs/banany_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,2859,Pomeranče 1 kg,pomerance,34.9,49.86,Kč,"34,90 Kč / 1 kg",34.9,,False,,,-30% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=14&map=210925830,https://img.kupi.cz/kupi/thumbs/pomerance_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,12427,Meloun vodní 1 kg,meloun_vodni,11.9,19.83,Kč,"11,90 Kč / 1 kg",11.9,,False,,,-40% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=14&map=211179045,https://img.kupi.cz/kupi/thumbs/meloun-vodni-1_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,12427,Meloun vodní 1 kg,meloun_vodni,14.9,,Kč,"14,90 Kč / 1 kg",14.9,,False,,,st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=14&map=211179048,https://img.kupi.cz/kupi/thumbs/meloun-vodni-1_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,4414,Avokádo 1 ks,avokado,24.9,39.52,Kč,"24,90 Kč / 1 ks",,24.9,False,,,-37% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=12&map=210608145,https://img.kupi.cz/kupi/thumbs/avokado_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,705,Mandarinky 1 kg,mandarinky,49.9,69.31,Kč,"49,90 Kč / 1 kg",49.9,,False,,,-28% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=14&map=211179030,https://img.kupi.cz/kupi/thumbs/mandarinky_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,705,Mandarinky 1 kg,mandarinky,49.9,59.4,Kč,"49,90 Kč / 1 kg",49.9,,False,,,-16% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=12&map=210608139,https://img.kupi.cz/kupi/thumbs/mandarinky_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,1048,Paprika červená 1 kg,paprika_cervena,54.9,79.57,Kč,"54,90 Kč / 1 kg",54.9,,False,,,-31% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=15&map=210925881,https://img.kupi.cz/kupi/thumbs/paprika-cervena-1_170_340.png,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,13061,Brambory konzumní rané 1 kg,brambory,11.9,19.83,Kč,"11,90 Kč / 1 kg",11.9,,False,,,-40% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=15&map=210925869,https://img.kupi.cz/kupi/thumbs/brambory-konzumni-rane_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,1373,Paprika červená kapie 1 kg,paprika_cervena,39.9,79.8,Kč,"39,90 Kč / 1 kg",39.9,,False,,,-50% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=15&map=211179090,https://img.kupi.cz/kupi/thumbs/paprika-cervena-kapie-1_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,311,Ředkvičky svazek 1 ks,redkvicky,9.9,12.86,Kč,"9,90 Kč / 1 ks",,9.9,False,,,-23% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=15&map=210925878,https://img.kupi.cz/kupi/thumbs/redkvicky-svazek_170_340.png,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,5977,Cuketa 1 kg,cuketa,24.9,39.52,Kč,"24,90 Kč / 1 kg",24.9,,False,,,-37% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=13&map=210608202,https://img.kupi.cz/kupi/thumbs/cuketa_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,5977,Cuketa 1 kg,cuketa,29.9,39.87,Kč,"29,90 Kč / 1 kg",29.9,,False,,,-25% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=15&map=211179087,https://img.kupi.cz/kupi/thumbs/cuketa_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,866,Nektarinky 1 kg,nektarinky,34.9,79.32,Kč,"34,90 Kč / 1 kg",34.9,,False,,,-56% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=12&map=210608127,https://img.kupi.cz/kupi/thumbs/nektarinky_170_340.png,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,866,Nektarinky 1 kg,nektarinky,39.9,79.8,Kč,"39,90 Kč / 1 kg",39.9,,False,,,-50% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=14&map=211179033,https://img.kupi.cz/kupi/thumbs/nektarinky_170_340.png,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,998,Jarní cibule svazek 1 ks,jarni_cibule_svazek,12.9,17.67,Kč,"12,90 Kč / 1 ks",,12.9,False,,,-27% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=13&map=210608217,https://img.kupi.cz/kupi/thumbs/jarni-cibule-svazek-1_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,11935,Batáty 1 kg,bataty,39.9,59.55,Kč,"39,90 Kč / 1 kg",39.9,,False,,,-33% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=15&map=211179093,https://img.kupi.cz/kupi/thumbs/bataty-2_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,112,Broskve 1 kg,broskve,39.9,79.8,Kč,"39,90 Kč / 1 kg",39.9,,False,,,-50% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=14&map=210925833,https://img.kupi.cz/kupi/thumbs/broskve_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,917,Jablka červená Gala 1 kg,jablka,29.9,49.83,Kč,"29,90 Kč / 1 kg",29.9,,False,,,-40% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=14&map=211179021,https://img.kupi.cz/kupi/thumbs/jablka-gala-1_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,17336,Meruňky 1 kg,merunky,49.9,79.21,Kč,"49,90 Kč / 1 kg",49.9,,False,,,-37% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=12&map=210608166,https://img.kupi.cz/kupi/thumbs/merunky_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,2389,Hrušky zelené 1 kg,hrusky_zelene,39.9,59.55,Kč,"39,90 Kč / 1 kg",39.9,,False,,,-33% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=12&map=210608148,https://img.kupi.cz/kupi/thumbs/hrusky-zelene_170_340.png,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,32436,Dýně Hokkaidó 1 kg,dyne_hokkaido,24.9,49.8,Kč,"24,90 Kč / 1 kg",24.9,,False,,,-50% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=13&map=210617637,https://img.kupi.cz/kupi/thumbs/dyne-hokkaido-1_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,4048,Lilek 1 kg,lilek,49.9,69.31,Kč,"49,90 Kč / 1 kg",49.9,,False,,,-28% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=13&map=210608211,https://img.kupi.cz/kupi/thumbs/lilek_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,45778,Paprika světlá 1 kg,paprika,29.9,78.68,Kč,"29,90 Kč / 1 kg",29.9,,False,,,-62% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=13&map=210608208,https://img.kupi.cz/kupi/thumbs/paprika-svetla-1_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,387,Švestky 1 kg,svestky,29.9,49.83,Kč,"29,90 Kč / 1 kg",29.9,,False,,,-40% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=14&map=210925836,https://img.kupi.cz/kupi/thumbs/svestky_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,387,Švestky 1 kg,svestky,29.9,49.83,Kč,"29,90 Kč / 1 kg",29.9,,False,,,-40% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=12&map=210617586,https://img.kupi.cz/kupi/thumbs/svestky_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,93325,Rajčata cherry Albert,rajcata_cherry,49.9,79.21,Kč,"99,80 Kč / 1 kg",99.8,,False,,,-37% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=15&map=210925884,https://img.kupi.cz/kupi/thumbs/rajcata-cherry-albert-2_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,93325,Rajčata cherry Albert,rajcata_cherry,34.9,69.8,Kč,"139,60 Kč / 1 kg",139.6,,False,,,-50% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=13&map=210608199,https://img.kupi.cz/kupi/thumbs/rajcata-cherry-albert-2_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,12541,Jablka Red Prince 1 kg,jablka,29.9,39.87,Kč,"29,90 Kč / 1 kg",29.9,,False,,,-25% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=12&map=210617589,https://img.kupi.cz/kupi/thumbs/jablka-red-prince_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,139172,Jahody Albert 500 g,jahody,79.9,99.88,Kč,"15,98 Kč / 100 g",159.8,,False,,,-20% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=14&map=210925827,https://img.kupi.cz/kupi/thumbs/jahody-albert-1_170_340.png,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,139172,Jahody Albert 500 g,jahody,79.9,99.88,Kč,"15,98 Kč / 100 g",159.8,,False,,,-20% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=12&map=210617598,https://img.kupi.cz/kupi/thumbs/jahody-albert-1_170_340.png,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,319775,Hrozny bílé bezsemenné Albert 0.5 kg,hrozny,27.9,69.75,Kč,"55,80 Kč / 1 kg",55.8,,False,,,-60% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?map=210607590,https://img.kupi.cz/kupi/thumbs/hrozny-bile-bezsemenne-albert-1_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,319775,Hrozny bílé bezsemenné Albert 0.5 kg,hrozny,29.9,69.53,Kč,"59,80 Kč / 1 kg",59.8,,False,,,-57% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=14&map=211179018,https://img.kupi.cz/kupi/thumbs/hrozny-bile-bezsemenne-albert-1_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,108132,Banány bio Nature's Promise 1 kg,banany,39.9,49.87,Kč,"39,90 Kč / 1 kg",39.9,,False,,,-20% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=14&map=211179054,https://img.kupi.cz/kupi/thumbs/banany-bio-natures-promise_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,62678,Žampiony Albert 500 g,zampiony,49.9,59.4,Kč,"9,98 Kč / 100 g",99.8,,False,,,-16% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=13&map=210617640,https://img.kupi.cz/kupi/thumbs/zampiony-albert-1_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,1215,Kukuřice klas 1 ks,kukurice_klas,12.9,19.85,Kč,"12,90 Kč / 1 ks",,12.9,False,,,-35% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=15&map=210925872,https://img.kupi.cz/kupi/thumbs/kukurice-klas_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,1215,Kukuřice klas 1 ks,kukurice_klas,12.9,19.85,Kč,"12,90 Kč / 1 ks",,12.9,False,,,-35% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=13&map=210617634,https://img.kupi.cz/kupi/thumbs/kukurice-klas_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,164807,Citrony bio Nature's Promise 0.5 kg,citrony_bio_nature_s_promise,49.9,59.4,Kč,"99,80 Kč / 1 kg",99.8,,False,,,-16% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=14&map=210925863,https://img.kupi.cz/kupi/thumbs/citrony-bio-natures-promise_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,164807,Citrony bio Nature's Promise 0.5 kg,citrony_bio_nature_s_promise,49.9,59.4,Kč,"99,80 Kč / 1 kg",99.8,,False,,,-16% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=12&map=210608181,https://img.kupi.cz/kupi/thumbs/citrony-bio-natures-promise_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,75289,Brambory konzumní rané Albert 2 kg,brambory,29.9,49.83,Kč,"14,95 Kč / 1 kg",14.95,,False,,,-40% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=13&map=210608226,https://img.kupi.cz/kupi/thumbs/brambory-konzumni-rane-albert-1_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,47669,Broskve Paraguayo 1 kg,broskve,39.9,88.67,Kč,"39,90 Kč / 1 kg",39.9,,False,,,-55% so 29. 8. – ne 30. 8.,2026-08-29 - 2026-08-30,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=8&map=210925677,https://img.kupi.cz/kupi/thumbs/broskve-paraguayo_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,313037,Maliny Albert 125 g,maliny,39.9,59.55,Kč,"31,92 Kč / 100 g",319.2,,False,,,-33% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=14&map=211179039,https://img.kupi.cz/kupi/thumbs/maliny-albert_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,313037,Maliny Albert 125 g,maliny,39.9,59.55,Kč,"31,92 Kč / 100 g",319.2,,False,,,-33% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=12&map=210608133,https://img.kupi.cz/kupi/thumbs/maliny-albert_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,99218,Rajčata keříková Albert Excellent 0.3 kg,rajcata_cherry,34.9,69.8,Kč,"116,33 Kč / 1 kg",116.33,,True,Můj Albert,34.9,-50% Můj Albert st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=3&map=210925506,https://img.kupi.cz/kupi/thumbs/rajcata-kerikova-albert-excellent-1_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,99218,Rajčata keříková Albert Excellent 0.3 kg,rajcata_cherry,39.9,68.79,Kč,"133,00 Kč / 1 kg",133.0,,False,,,-42% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=3&map=210925509,https://img.kupi.cz/kupi/thumbs/rajcata-kerikova-albert-excellent-1_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,324206,Hrozny tmavé bezsemenné Albert 0.5 kg,hrozny,29.9,59.8,Kč,"59,80 Kč / 1 kg",59.8,,False,,,-50% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=14&map=210925824,https://img.kupi.cz/kupi/thumbs/hrozny-tmave-bezsemenne-albert_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,300278,Mrkev bio Nature's Promise 0.75 kg,mrkev,39.9,49.87,Kč,"53,20 Kč / 1 kg",53.2,,False,,,-20% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=12&map=210617613,https://img.kupi.cz/kupi/thumbs/mrkev-bio-natures-promise_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,328543,Borůvky bio Nature's Promise 125 g,boruvky,39.9,49.87,Kč,"31,92 Kč / 100 g",319.2,,False,,,-20% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=14&map=210925860,https://img.kupi.cz/kupi/thumbs/boruvky-bio-natures-promise_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,328543,Borůvky bio Nature's Promise 125 g,boruvky,39.9,49.87,Kč,"31,92 Kč / 100 g",319.2,,False,,,-20% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=12&map=210617610,https://img.kupi.cz/kupi/thumbs/boruvky-bio-natures-promise_170_340.jpg,2026-08-24T19:15:09+02:00
Albert,Ovoce a zelenina,359989,Rajčata keříková Albert 0.25 kg,rajcata_cherry,34.9,69.8,Kč,"139,60 Kč / 1 kg",139.6,,False,,,-50% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=13&map=210608193,https://img.kupi.cz/kupi/thumbs/rajcata-kerikova-albert-2_170_340.jpg,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,142646,Cibule bio Nature's Promise 0.5 kg,cibule_bio_nature_s_promise,19.9,39.8,Kč,"39,80 Kč / 1 kg",39.8,,False,,,-50% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=14&map=210925857,https://img.kupi.cz/kupi/thumbs/cibule-bio-natures-promise-1_170_340.jpg,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,142646,Cibule bio Nature's Promise 0.5 kg,cibule_bio_nature_s_promise,19.9,39.8,Kč,"39,80 Kč / 1 kg",39.8,,False,,,-50% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=12&map=210617616,https://img.kupi.cz/kupi/thumbs/cibule-bio-natures-promise-1_170_340.jpg,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,289130,Jablka bio Nature's Promise 1 kg,jablka,44.9,59.87,Kč,"44,90 Kč / 1 kg",44.9,,False,,,-25% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=14&map=211179057,https://img.kupi.cz/kupi/thumbs/jablka-bio-natures-promise-1_170_340.jpg,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,289130,Jablka bio Nature's Promise 1 kg,jablka,44.9,59.87,Kč,"44,90 Kč / 1 kg",44.9,,False,,,-25% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=12&map=210608178,https://img.kupi.cz/kupi/thumbs/jablka-bio-natures-promise-1_170_340.jpg,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,196548,Salát polníček Albert 100 g,salat_polnicek,28.9,34.82,Kč,"28,90 Kč / 100 g",289.0,,False,,,-17% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=15&map=211179144,https://img.kupi.cz/kupi/thumbs/salat-polnicek-albert-1_170_340.jpg,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,313742,Rajčata cherry bio Nature's Promise 0.25 kg,rajcata_cherry,34.9,49.86,Kč,"139,60 Kč / 1 kg",139.6,,False,,,-30% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=12&map=210608184,https://img.kupi.cz/kupi/thumbs/rajcata-cherry-bio-natures-promise_170_340.jpg,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,523755,Okurka salátová - hadovka Albert 1 ks,okurka,24.9,29.64,Kč,"24,90 Kč / 1 ks",,24.9,False,,,-16% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=15&map=210925875,https://img.kupi.cz/kupi/thumbs/okurka-salatova-hadovka-albert_170_340.jpg,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,363664,Ostružiny Albert 125 g,ostruziny,39.9,54.66,Kč,"31,92 Kč / 100 g",319.2,,False,,,-27% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=12&map=210617595,https://img.kupi.cz/kupi/thumbs/ostruziny-albert_170_340.jpg,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,501915,Česnek Albert 2 ks,cesnek,29.9,49.83,Kč,"14,95 Kč / 1 ks",,14.95,False,,,-40% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=15&map=210925866,https://img.kupi.cz/kupi/thumbs/cesnek-albert_170_340.jpg,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,314666,Salát baby listy mix Albert 100 g,salat_baby_listy_mix,29.9,34.77,Kč,"29,90 Kč / 100 g",299.0,,False,,,-14% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=13&map=210608223,https://img.kupi.cz/kupi/thumbs/salat-baby-listy-mix-albert_170_340.png,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,506643,Hranolky batátové Menu inspirace Albert 400 g,hranolky_batatove_menu_inspirace,49.9,59.4,Kč,"12,47 Kč / 100 g",124.7,,False,,,-16% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=15&map=210925899,https://img.kupi.cz/kupi/thumbs/hranolky-batatove-menu-inspirace-albert_170_340.jpg,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,510264,Brambory s rozmarýnem Menu inspirace Albert 425 g,brambory,33.9,39.88,Kč,"7,98 Kč / 100 g",79.8,,False,,,-15% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=41&map=210619965,https://img.kupi.cz/kupi/thumbs/brambory-s-rozmarynem-menu-inspirace-albert-1_170_340.jpg,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,506640,Bramborové hranolky Menu inspirace Albert 1000 g,bramborove_hranolky_menu_inspirace,59.9,69.65,Kč,"5,99 Kč / 100 g",59.9,,False,,,-14% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=42&map=210612153,https://img.kupi.cz/kupi/thumbs/bramborove-hranolky-menu-inspirace-albert_170_340.png,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,506637,Mix zeleninový Menu inspirace Albert 400 g,mix_zeleninovy_menu_inspirace,59.9,69.65,Kč,"14,97 Kč / 100 g",149.7,,False,,,-14% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=15&map=210925902,https://img.kupi.cz/kupi/thumbs/mix-zeleninovy-menu-inspirace-albert_170_340.png,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,565440,Brambory mini s kořením Menu inspirace Albert 425 g,brambory,34.9,39.66,Kč,"8,21 Kč / 100 g",82.1,,False,,,-12% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=41&map=210619983,https://www.kupi.cz/img/no_img/no_discounts.png,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,569559,"Mrkev, květák a brokolice Menu Inspirace Albert 400 g",mrkev_kvetak,59.9,69.65,Kč,"14,97 Kč / 100 g",149.7,,False,,,-14% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=42&map=210612150,https://www.kupi.cz/img/no_img/no_discounts.png,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,567219,Bramborové plátky Menu inspirace Albert 450 g,bramborove_platky_menu_inspirace,34.9,39.66,Kč,"7,76 Kč / 100 g",77.6,,False,,,-12% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=42&map=210612156,https://www.kupi.cz/img/no_img/no_discounts.png,2026-08-24T19:15:11+02:00
Albert,Ovoce a zelenina,569175,Mix do polévek a omáček Menu inspirace Albert 400 g,mix_do_polevek_a_omacek_menu_inspirace,44.9,49.89,Kč,"11,22 Kč / 100 g",112.2,,False,,,-10% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=41&map=210619962,https://www.kupi.cz/img/no_img/no_discounts.png,2026-08-24T19:15:11+02:00
